4198_12259_000000_000000	What difference is there between a bottle and a flagon.	What difference is there between a bottle and a flagon.	false	0	5.46	16.468212
4198_12259_000000_000001	Great difference; for the bottle is stopped and shut up with a stopple, but the flagon with a vice (La bouteille est fermee a bouchon, et le flaccon a vis.).	Great difference; for the bottle is stopped and shut up with a stopple, but the flagon with a vice (La bouteille est fermee a bouchon, et le flaccon a vis.).	false	5.46	19.14	17
4198_12259_000000_000002	Bravely and well played upon the words!	Bravely and well played upon the words!	false	19.14	22.35	21
4198_12259_000000_000003	Our fathers drank lustily, and emptied their cans.	Our fathers drank lustily, and emptied their cans.	false	22.35	25.065	15
4198_12259_000000_000004	Well cacked, well sung!	Well cacked, well sung!	false	25.065	27.18	10
4198_12259_000000_000005	Come, let us drink: will you send nothing to the river?	Come, let us drink: will you send nothing to the river?	false	27.18	32.34	15
4198_12259_000000_000006	Here is one going to wash the tripes.	Here is one going to wash the tripes.	false	32.34	37.59	22.25954
4198_12259_000000_000007	I drink no more than a sponge.	I drink no more than a sponge.	false	37.59	42.96	19.712168
4198_12259_000000_000008	I drink like a Templar knight.	I drink like a Templar knight.	false	42.96	47.37	17
4198_12259_000000_000009	And I, tanquam sponsus.	And I, tanquam sponsus.	false	47.37	48.72	19.23501
4198_12259_000000_000010	And I, sicut terra sine aqua.	And I, sicut terra sine aqua.	false	48.72	50.76	22.90028
4198_12259_000000_000011	Give me a synonymon for a gammon of bacon.	Give me a synonymon for a gammon of bacon.	false	50.76	55.53	14
4198_12259_000000_000012	It is the compulsory of drinkers: it is a pulley.	It is the compulsory of drinkers: it is a pulley.	false	55.53	62.58	20.952154
4198_12259_000000_000013	By a pulley-rope wine is let down into a cellar, and by a gammon into the stomach.	By a pulley rope wine is let down into a cellar, and by a gammon into the stomach.	false	62.58	71.82	19.450993
4198_12259_000000_000014	Hey! now, boys, hither, some drink, some drink.	Hey! now, boys, hither, some drink, some drink.	false	71.82	75.39	20.568426
4198_12259_000000_000015	There is no trouble in it.	There is no trouble in it.	false	75.39	77.82	18
4198_12259_000000_000016	Respice personam, pone pro duos, bus non est in usu.	Respice personam, pone pro duos, bus non est in u s u.	false	77.82	82.68	18.922684
4198_12259_000000_000017	If I could get up as well as I can swallow down, I had been long ere now very high in the air.	If I could get up as well as I can swallow down, I had been long ere now very high in the air.	false	82.68	91.5	20
4198_12259_000001_000000	Thus became Tom Tosspot rich,--thus went in the tailor's stitch.	Thus became Tom Tosspot rich,--thus went in the tailor's stitch.	false	91.5	94.71	18
4198_12259_000001_000001	Thus did Bacchus conquer th' Inde--thus Philosophy, Melinde.	Thus did Bacchus conquer t h' Inde-thus Philosophy, Melinde.	false	94.71	99.615	20.361137
4198_12259_000001_000002	A little rain allays a great deal of wind: long tippling breaks the thunder.	A little rain allays a great deal of wind: long tippling breaks the thunder.	false	99.615	104.07	19.138988
