3538_163624_000000_000000	During this time the Musician had once more played his fiddle, and had been more fortunate in the result.	During this time the Musician had once more played his fiddle, and had been more fortunate in the result.	false	0	1.95	8
3538_163624_000000_000001	The sounds pierced to the ears of a poor woodman, who instantly left his work, and with his hatchet under his arm came to listen to the music.	The sounds pierced to the ears of a poor woodman, who instantly left his work, and with his hatchet under his arm came to listen to the music.	false	1.95	4.83	8
3538_163624_000001_000000	'At last I've got a proper sort of companion,' said the Musician, 'for it was a human being I wanted all along, and not a wild animal.'	'At last I've got a proper sort of companion,' said the Musician, 'for it was a human being I wanted all along, and not a wild animal.'	false	4.83	5.61	4
3538_163624_000002_000000	And he began playing so enchantingly that the poor man stood there as if bewitched, and his heart leapt for joy as he listened.	And he began playing so enchantingly that the poor man stood there as if bewitched, and his heart leapt for joy as he listened.	false	5.61	5.73	0
3538_163624_000003_000000	And as he stood thus, the Wolf and Fox and little Hare came up, and the woodman saw at once that they meant mischief.	And as he stood thus, the Wolf and Fox and little Hare came up, and the woodman saw at once that they meant mischief.	false	5.73	7.71	6
3538_163624_000003_000001	He lifted his glittering axe and placed himself in front of the Musician, as much as to say: 'If you touch a hair of his head, beware, for you will have to answer for it to me.'	He lifted his glittering axe and placed himself in front of the Musician, as much as to say: 'If you touch a hair of his head, beware, for you will have to answer for it to me.'	false	7.71	11.46	7
3538_163624_000004_000000	Then the beasts were frightened, and they all three ran back into the wood, and the Musician played the woodman one of his best tunes, by way of thanks, and then continued his way.(32)	Then the beasts were frightened, and they all three ran back into the wood, and the Musician played the woodman one of his best tunes, by way of thanks, and then continued his way.(thirty two)	false	11.46	18	7
3538_163624_000005_000000	(32) Grimm.	(thirty two) Grimm.	false	18	18.63	4
3538_163624_000006_000000	THE STORY OF SIGURD	THE STORY OF SIGURD	true	18.63	20.05	5
3538_163624_000007_000000	(This is a very old story: the Danes who used to fight with the English in King Alfred's time knew this story.	(This is a very old story: the Danes who used to fight with the English in King Alfred's time knew this story.	false	20.54	25.69	7
3538_163624_000007_000001	They have carved on the rocks pictures of some of the things that happen in the tale, and those carvings may still be seen.	They have carved on the rocks pictures of some of the things that happen in the tale, and those carvings may still be seen.	true	26.03	31.66	6
3538_163624_000007_000002	Because it is so old and so beautiful the story is told here again, but it has a sad ending--indeed it is all sad, and all about fighting and killing, as might be expected from the Danes.)	Because it is so old and so beautiful the story is told here again, but it has a sad ending-indeed it is all sad, and all about fighting and killing, as might be expected from the Danes.)	true	32.18	42.88	8
3538_163624_000008_000000	ONCE upon a time there was a King in the North who had won many wars, but now he was old.	ONCE upon a time there was a King in the North who had won many wars, but now he was old.	true	44.3	49	7
3538_163624_000008_000001	Yet he took a new wife, and then another Prince, who wanted to have married her, came up against him with a great army.	Yet he took a new wife, and then another Prince, who wanted to have married her, came up against him with a great army.	false	49.1	55.36	7
3538_163624_000008_000002	The old King went out and fought bravely, but at last his sword broke, and he was wounded and his men fled.	The old King went out and fought bravely, but at last his sword broke, and he was wounded and his men fled.	true	55.91	61.6	10
3538_163624_000008_000003	But in the night, when the battle was over, his young wife came out and searched for him among the slain, and at last she found him, and asked whether he might be healed.	But in the night, when the battle was over, his young wife came out and searched for him among the slain, and at last she found him, and asked whether he might be healed.	true	62	69.88	7
3538_163624_000008_000004	But he said 'No,' his luck was gone, his sword was broken, and he must die.	But he said 'No,' his luck was gone, his sword was broken, and he must die.	true	70.1	74.26	6
3538_163624_000008_000005	And he told her that she would have a son, and that son would be a great warrior, and would avenge him on the other King, his enemy.	And he told her that she would have a son, and that son would be a great warrior, and would avenge him on the other King, his enemy.	false	74.78	81.64	8
3538_163624_000008_000006	And he bade her keep the broken pieces of the sword, to make a new sword for his son, and that blade should be called Gram.	And he bade her keep the broken pieces of the sword, to make a new sword for his son, and that blade should be called Gram.	false	81.95	88.3	7
3538_163624_000009_000000	Then he died.	Then he died.	true	89.09	90.075	12
3538_163624_000009_000001	And his wife called her maid to her and said, 'Let us change clothes, and you shall be called by my name, and I by yours, lest the enemy finds us.'	And his wife called her maid to her and said, 'Let us change clothes, and you shall be called by my name, and I by yours, lest the enemy finds us.'	true	90.075	97.84	6
3538_163624_000010_000000	So this was done, and they hid in a wood, but there some strangers met them and carried them off in a ship to Denmark.	So this was done, and they hid in a wood, but there some strangers met them and carried them off in a ship to Denmark.	true	98.81	105.1	7
3538_163624_000010_000001	And when they were brought before the King, he thought the maid looked like a Queen, and the Queen like a maid.	And when they were brought before the King, he thought the maid looked like a Queen, and the Queen like a maid.	true	105.29	110.44	9
3538_163624_000010_000002	So he asked the Queen, 'How do you know in the dark of night whether the hours are wearing to the morning?'	So he asked the Queen, 'How do you know in the dark of night whether the hours are wearing to the morning?'	true	110.66	115.57	7
3538_163624_000011_000000	And she said:	And she said:	true	115.82	116.98	4
3538_163624_000012_000000	'I know because, when I was younger, I used to have to rise and light the fires, and still I waken at the same time.'	'I know because, when I was younger, I used to have to rise and light the fires, and still I waken at the same time.'	false	117.02	123.01	6
3538_163624_000013_000000	'A strange Queen to light the fires,' thought the King.	'A strange Queen to light the fires,' thought the King.	true	123.74	126.34	10
3538_163624_000014_000000	Then he asked the Queen, who was dressed like a maid, 'How do you know in the dark of night whether the hours are wearing near the dawn?'	Then he asked the Queen, who was dressed like a maid, 'How do you know in the dark of night whether the hours are wearing near the dawn?'	false	126.89	133	5
3538_163624_000015_000000	'My father gave me a gold ring,' said she, 'and always, ere the dawning, it grows cold on my finger.'	'My father gave me a gold ring,' said she, 'and always, ere the dawning, it grows cold on my finger.'	true	133.46	139.03	9
