4350_9170_000000_000000	It is usually supposed that universal military service and the increased armaments connected with it, as well as the resulting increase of taxes and national debts, are a passing phenomenon, produced by the particular political situation of Europe, and that it may be removed by certain political combinations without any modification of the inner order of life.	It is usually supposed that universal military service and the increased armaments connected with it, as well as the resulting increase of taxes and national debts, are a passing phenomenon, produced by the particular political situation of Europe, and that it may be removed by certain political combinations without any modification of the inner order of life.	false	47.07	63.97	22.28244
4350_9170_000001_000000	This is absolutely incorrect.	This is absolutely incorrect.	true	64.46	66.16	20.014835
4350_9170_000001_000001	Universal military service is only the internal inconsistency inherent in the social conception of life, carried to its furthest limits, and becoming evident when a certain stage of material development is reached.	Universal military service is only the internal inconsistency inherent in the social conception of life, carried to its furthest limits, and becoming evident when a certain stage of material development is reached.	false	66.44	76	19.711279
4350_9170_000002_000000	The social conception of life, we have seen, consists in the transfer of the aim of life from the individual to groups and their maintenance--to the tribe, family, race, or state.	The social conception of life, we have seen, consists in the transfer of the aim of life from the individual to groups and their maintenance-to the tribe, family, race, or state.	true	76.58	85.24	21.883955
4350_9170_000003_000000	In the social conception of life it is supposed that since the aim of life is found in groups of individuals, individuals will voluntarily sacrifice their own interests for the interests of the group.	In the social conception of life it is supposed that since the aim of life is found in groups of individuals, individuals will voluntarily sacrifice their own interests for the interests of the group.	true	86.78	95.71	20.945913
4350_9170_000003_000001	And so it has been, and still is, in fact, in certain groups, the distinction being that they are the most primitive forms of association in the family or tribe or race, or even in the patriarchal state.	And so it has been, and still is, in fact, in certain groups, the distinction being that they are the most primitive forms of association in the family or tribe or race, or even in the patriarchal state.	true	96.02	105.61	22.625257
4350_9170_000003_000002	Through tradition handed down by education and supported by religious sentiment, individuals without compulsion merged their interests in the interest of the group and sacrificed their own good for the general welfare.	Through tradition handed down by education and supported by religious sentiment, individuals without compulsion merged their interests in the interest of the group and sacrificed their own good for the general welfare.	false	105.74	115.75	21.431637
4350_9170_000004_000000	But the more complex and the larger societies become, and especially the more often conquest becomes the cause of the amalgamation of people into a state, the more often individuals strive to attain their own aims at the public expense, and the more often it becomes necessary to restrain these insubordinate individuals by recourse to authority, that is, to violence.	But the more complex and the larger societies become, and especially the more often conquest becomes the cause of the amalgamation of people into a state, the more often individuals strive to attain their own aims at the public expense, and the more often it becomes necessary to restrain these insubordinate individuals by recourse to authority, that is, to violence.	false	116.18	133.36	21.679417
4350_9170_000004_000001	The champions of the social conception of life usually try to connect the idea of authority, that is, of violence, with the idea of moral influence, but this connection is quite impossible.	The champions of the social conception of life usually try to connect the idea of authority, that is, of violence, with the idea of moral influence, but this connection is quite impossible.	true	133.97	142.87	22.192171
4350_9170_000005_000000	The effect of moral influence on a man is to change his desires and to bend them in the direction of the duty required of him. The man who is controlled by moral influence acts in accordance with his own desires.	The effect of moral influence on a man is to change his desires and to bend them in the direction of the duty required of him. The man who is controlled by moral influence acts in accordance with his own desires.	true	143.21	153.25	21.53188
4350_9170_000005_000001	Authority, in the sense in which the word is ordinarily understood, is a means of forcing a man to act in opposition to his desires.	Authority, in the sense in which the word is ordinarily understood, is a means of forcing a man to act in opposition to his desires.	true	153.59	160.12	18.775599
4350_9170_000005_000002	The man who submits to authority does not do as he chooses but as he is obliged by authority.	The man who submits to authority does not do as he chooses but as he is obliged by authority.	false	160.73	165.52	21.893559
4350_9170_000005_000003	Nothing can oblige a man to do what he does not choose except physical force, or the threat of it, that is--deprivation of freedom, blows, imprisonment, or threats--easily carried out--of such punishments.	Nothing can oblige a man to do what he does not choose except physical force, or the threat of it, that is-deprivation of freedom, blows, imprisonment, or threats-easily carried out-of such punishments.	true	165.95	176.56	22.208601
4350_9170_000005_000004	This is what authority consists of and always has consisted of.	This is what authority consists of and always has consisted of.	false	176.96	181.02	22.879875
4350_9170_000006_000000	In spite of the unceasing efforts of those who happen to be in authority to conceal this and attribute some other significance to it, authority has always meant for man the cord, the chain with which he is bound and fettered, or the knout with which he is to be flogged, or the ax with which he is to have hands, ears, nose, or head cut off, or at the very least, the threat of these terrors.	In spite of the unceasing efforts of those who happen to be in authority to conceal this and attribute some other significance to it, authority has always meant for man the cord, the chain with which he is bound and fettered, or the knout with which he is to be flogged, or the ax with which he is to have hands, ears, nose, or head cut off, or at the very least, the threat of these terrors.	false	181.02	199.24	21.81418
4350_9170_000006_000001	So it was under Nero and Ghenghis Khan, and so it is to-day, even under the most liberal government in the Republics of the United States or of France.	So it was under Nero and Ghenghis Khan, and so it is to day, even under the most liberal government in the Republics of the United States or of France.	false	199.85	207.57	21.753357
4350_9170_000006_000002	If men submit to authority, it is only because they are liable to these punishments in case of non-submission.	If men submit to authority, it is only because they are liable to these punishments in case of non submission.	false	207.57	212.86	20.871714
4350_9170_000006_000003	All state obligations, payment of taxes, fulfillment of state duties, and submission to punishments, exile, fines, etc., to which people appear to submit voluntarily, are always based on bodily violence or the threat of it.	All state obligations, payment of taxes, fulfillment of state duties, and submission to punishments, exile, fines, etc, to which people appear to submit voluntarily, are always based on bodily violence or the threat of it.	false	213.29	225.66	22.003077
4350_9170_000007_000000	The basis of authority is bodily violence.	The basis of authority is bodily violence.	true	225.66	227.8	22.487196
4350_9170_000007_000001	The possibility of applying bodily violence to people is provided above all by an organization of armed men, trained to act in unison in submission to one will.	The possibility of applying bodily violence to people is provided above all by an organization of armed men, trained to act in unison in submission to one will.	true	227.84	235.81	20.975534
4350_9170_000007_000002	These bands of armed men, submissive to a single will, are what constitute the army.	These bands of armed men, submissive to a single will, are what constitute the army.	true	236.18	240.58	23.97589
