4294_35475_000000_000001	When the poor Prince saw his brothers riding out into the world to win their fortunes, he fain would have followed.	When the poor Prince saw his brothers riding out into the world to win their fortunes, he fain would have followed.
4294_35475_000000_000002	Throwing himself on his knees before the King, he cried, "Oh, royal Sire, bestow upon me also a sword and a steed, that I may up and away to follow my brethren."	Throwing himself on his knees before the King, he cried, "Oh, royal Sire, bestow upon me also a sword and a steed, that I may up and away to follow my brethren."
4294_35475_000001_000000	But the King laughed him to scorn.	But the King laughed him to scorn.
4294_35475_000001_000001	"Thou a sword!" he quoth.	"Thou a sword!" he quoth.
4294_35475_000002_000000	Now just at that moment it happened that the Court Tailor came into the room to measure the King for a new mantle of ermine.	Now just at that moment it happened that the Court Tailor came into the room to measure the King for a new mantle of ermine.
4294_35475_000002_000001	Forthwith the grinning Jester began shrieking with laughter, so that the bells upon his motley cap were all set a-jangling.	Forthwith the grinning Jester began shrieking with laughter, so that the bells upon his motley cap were all set a jangling.
4294_35475_000003_000000	"What now, Fool?" demanded the King.	"What now, Fool?" demanded the King.
4294_35475_000004_000000	"I did but laugh to think the sword of Ethelried had been so quickly found," responded the Jester, and he pointed to the scissors hanging from the Tailor's girdle.	"I did but laugh to think the sword of Ethelried had been so quickly found," responded the Jester, and he pointed to the scissors hanging from the Tailor's girdle.
4294_35475_000006_000001	"Until that far day, now get thee gone!"	"Until that far day, now get thee gone!"
4294_35475_000007_000000	So Ethelried left the palace, and wandered away over mountain and moor with a heavy heart.	So Ethelried left the palace, and wandered away over mountain and moor with a heavy heart.
4294_35475_000007_000001	No one knew that he was a prince; no fireside offered him welcome; no lips gave him a friendly greeting.	No one knew that he was a prince; no fireside offered him welcome; no lips gave him a friendly greeting.
4294_35475_000007_000002	The scissors hung useless and rusting by his side.	The scissors hung useless and rusting by his side.
4294_35475_000008_000000	One night as he lay in a deep forest, too unhappy to sleep, he heard a noise near at hand in the bushes.	One night as he lay in a deep forest, too unhappy to sleep, he heard a noise near at hand in the bushes.
4294_35475_000008_000001	By the light of the moon he saw that a ferocious wild beast had been caught in a hunter's snare, and was struggling to free itself from the heavy net.	By the light of the moon he saw that a ferocious wild beast had been caught in a hunter's snare, and was struggling to free itself from the heavy net.
4294_35475_000008_000002	His first thought was to slay the animal, for he had had no meat for many days.	His first thought was to slay the animal, for he had had no meat for many days.
4294_35475_000009_000000	While he stood gazing at the struggling beast, it turned to him with such a beseeching look in its wild eyes, that he was moved to pity.	While he stood gazing at the struggling beast, it turned to him with such a beseeching look in its wild eyes, that he was moved to pity.
4294_35475_000010_000001	Better dead than this craven life to which my father hath doomed me!"	Better dead than this craven life to which my father hath doomed me!"
4294_35475_000011_000000	So he set to work with the little scissors to cut the great ropes of the net in twain.	So he set to work with the little scissors to cut the great ropes of the net in twain.
4294_35475_000011_000002	Great beads of sweat stood out on his brow as he bent himself to the task.	Great beads of sweat stood out on his brow as he bent himself to the task.
4294_35475_000012_000000	Presently, as he worked, the blades began to grow sharper and sharper, and brighter and brighter, and longer and longer.	Presently, as he worked, the blades began to grow sharper and sharper, and brighter and brighter, and longer and longer.
4294_35475_000013_000000	At last he raised the net to let the beast go free.	At last he raised the net to let the beast go free.
4294_35475_000013_000001	Then he sank on his knees in astonishment.	Then he sank on his knees in astonishment.
