2414_159411_000003_000000	So the Brahman and the Tiger walked on till they came to a Banyan tree; and the Brahman said to it: "Banyan Tree, Banyan Tree, hear and give judgment." "On what must I give judgment?" asked the Banyan Tree.	So the Brahman and the Tiger walked on till they came to a Banyan tree; and the Brahman said to it: "Banyan Tree, Banyan Tree, hear and give judgment." "On what must I give judgment?" asked the Banyan Tree.
2414_159411_000004_000001	Let the Tiger eat the man, for men are an ungrateful race."	Let the Tiger eat the man, for men are an ungrateful race."
2414_159411_000005_000001	After a little while they met a camel.	After a little while they met a camel.
2414_159411_000007_000001	At a little distance they found a bullock lying by the roadside.	At a little distance they found a bullock lying by the roadside.
2414_159411_000007_000004	Is it fair that he should do so or not?"	Is it fair that he should do so or not?"
2414_159411_000007_000005	The Bullock said: "When I was able to work my master fed me well and tended me carefully, but now I am old he has forgotten all I did for him, and left me by the roadside to die.	The Bullock said: "When I was able to work my master fed me well and tended me carefully, but now I am old he has forgotten all I did for him, and left me by the roadside to die.
2414_159411_000007_000006	Let the Tiger eat the man, for men have no pity."	Let the Tiger eat the man, for men have no pity."
2414_159411_000009_000001	The Brahman stated the case, and the Eagle answered: "Whenever men see me they try to shoot me; they climb the rocks and steal away my little ones.	The Brahman stated the case, and the Eagle answered: "Whenever men see me they try to shoot me; they climb the rocks and steal away my little ones.
2414_159411_000009_000002	Let the Tiger eat the man, for men are the persecutors of the earth."	Let the Tiger eat the man, for men are the persecutors of the earth."
2414_159411_000010_000001	But the Alligator said: "Whenever I put my nose out of the water men torment me and try to kill me.	But the Alligator said: "Whenever I put my nose out of the water men torment me and try to kill me.
2414_159411_000011_000000	The Brahman gave himself up as lost; but again he prayed the Tiger to have patience and let him ask the opinion of the sixth judge.	The Brahman gave himself up as lost; but again he prayed the Tiger to have patience and let him ask the opinion of the sixth judge.
2414_159411_000011_000005	"Exactly there, was it?" asked the Jackal.	"Exactly there, was it?" asked the Jackal.
2414_159411_000011_000008	"How do you mean?" said the Jackal; "how were you within the cage? which way were you looking?" "Why, I stood so," said the Tiger, jumping into the cage, "and my head was on this side." "Very good," said the Jackal, "but I cannot judge without understanding the whole matter exactly.	"How do you mean?" said the Jackal; "how were you within the cage? which way were you looking?" "Why, I stood so," said the Tiger, jumping into the cage, "and my head was on this side." "Very good," said the Jackal, "but I cannot judge without understanding the whole matter exactly.
2414_159411_000011_000009	Was the cage door open or shut?" "Shut and bolted," said the Brahman.	Was the cage door open or shut?" "Shut and bolted," said the Brahman.
