5442_41169_000001_000001	The excitement grew more intense, and every face betrayed some uneasiness.	The excitement grew more intense, and every face betrayed some uneasiness.
5442_41169_000001_000003	They were the generals organizing the approaching battle.	They were the generals organizing the approaching battle.
5442_41169_000001_000004	The rest, like the rank and file before an engagement, though they were getting ready for the fight, sought for other distractions in the interval.	The rest, like the rank and file before an engagement, though they were getting ready for the fight, sought for other distractions in the interval.
5442_41169_000002_000001	Levin had seen him already at the meeting on the previous day, and he had studiously avoided him, not caring to greet him.	Levin had seen him already at the meeting on the previous day, and he had studiously avoided him, not caring to greet him.
5442_41169_000002_000002	He went to the window and sat down, scanning the groups, and listening to what was being said around him.	He went to the window and sat down, scanning the groups, and listening to what was being said around him.
5442_41169_000003_000000	"He's such a blackguard!	"He's such a blackguard!
5442_41169_000003_000001	I have told him so, but it makes no difference. Only think of it!	I have told him so, but it makes no difference. Only think of it!
5442_41169_000003_000002	He couldn't collect it in three years!" he heard vigorously uttered by a round-shouldered, short, country gentleman, who had pomaded hair hanging on his embroidered collar, and new boots obviously put on for the occasion, with heels that tapped energetically as he spoke.	He couldn't collect it in three years!" he heard vigorously uttered by a round shouldered, short, country gentleman, who had pomaded hair hanging on his embroidered collar, and new boots obviously put on for the occasion, with heels that tapped energetically as he spoke.
5442_41169_000005_000000	Next, a whole crowd of country gentlemen, surrounding a stout general, hurriedly came near Levin.	Next, a whole crowd of country gentlemen, surrounding a stout general, hurriedly came near Levin.
5442_41169_000005_000001	These persons were unmistakably seeking a place where they could talk without being overheard.	These persons were unmistakably seeking a place where they could talk without being overheard.
5442_41169_000008_000000	"Oh, damn your acts!	"Oh, damn your acts!
5442_41169_000008_000001	I speak from my heart.	I speak from my heart.
5442_41169_000008_000002	We're all gentlemen, aren't we?	We're all gentlemen, aren't we?
5442_41169_000008_000003	Above suspicion."	Above suspicion."
5442_41169_000011_000001	The speaker was a country gentleman with gray whiskers, wearing the regimental uniform of an old general staff-officer.	The speaker was a country gentleman with gray whiskers, wearing the regimental uniform of an old general staff officer.
5442_41169_000011_000003	He knew him at once.	He knew him at once.
5442_41169_000012_000000	"Very glad to see you!	"Very glad to see you!
5442_41169_000012_000001	To be sure!	To be sure!
5442_41169_000012_000002	I remember you very well.	I remember you very well.
5442_41169_000012_000003	Last year at our district marshal, Nikolay Ivanovitch's."	Last year at our district marshal, Nikolay Ivanovitch's."
5442_41169_000013_000000	"Well, and how is your land doing?" asked Levin.	"Well, and how is your land doing?" asked Levin.
5442_41169_000015_000000	"I ought to own that I don't very well understand the drift of the provincial elections," said Levin.	"I ought to own that I don't very well understand the drift of the provincial elections," said Levin.
5442_41169_000016_000000	The landowner looked at him.	The landowner looked at him.
5442_41169_000017_000000	"Why, what is there to understand?	"Why, what is there to understand?
5442_41169_000017_000001	There's no meaning in it at all.	There's no meaning in it at all.
5442_41169_000017_000002	It's a decaying institution that goes on running only by the force of inertia.	It's a decaying institution that goes on running only by the force of inertia.
5442_41169_000018_000000	"Then why do you come?" asked Levin.	"Then why do you come?" asked Levin.
5442_41169_000019_000000	"From habit, nothing else.	"From habit, nothing else.
5442_41169_000019_000002	It's a moral obligation of a sort.	It's a moral obligation of a sort.
5442_41169_000019_000003	And then, to tell the truth, there's one's own interests.	And then, to tell the truth, there's one's own interests.
5442_41169_000019_000004	My son-in-law wants to stand as a permanent member; they're not rich people, and he must be brought forward.	My son in law wants to stand as a permanent member; they're not rich people, and he must be brought forward.
5442_41169_000019_000005	These gentlemen, now, what do they come for?" he said, pointing to the malignant gentleman, who was talking at the high table.	These gentlemen, now, what do they come for?" he said, pointing to the malignant gentleman, who was talking at the high table.
5442_41169_000020_000000	"That's the new generation of nobility."	"That's the new generation of nobility."
5442_41169_000021_000001	They're proprietors of a sort, but we're the landowners.	They're proprietors of a sort, but we're the landowners.
5442_41169_000021_000002	As noblemen, they're cutting their own throats."	As noblemen, they're cutting their own throats."
5442_41169_000022_000000	"But you say it's an institution that's served its time."	"But you say it's an institution that's served its time."
5442_41169_000023_000000	"That it may be, but still it ought to be treated a little more respectfully.	"That it may be, but still it ought to be treated a little more respectfully.
5442_41169_000023_000001	Snetkov, now....	Snetkov, now....
5442_41169_000023_000002	We may be of use, or we may not, but we're the growth of a thousand years.	We may be of use, or we may not, but we're the growth of a thousand years.
5442_41169_000023_000004	You won't grow him again in a year," he said cautiously, and he immediately changed the conversation.	You won't grow him again in a year," he said cautiously, and he immediately changed the conversation.
5442_41169_000023_000005	"Well, and how is your land doing?"	"Well, and how is your land doing?"
5442_41169_000024_000000	"Oh, not very well.	"Oh, not very well.
5442_41169_000024_000001	I make five per cent."	I make five per cent."
5442_41169_000025_000000	"Yes, but you don't reckon your own work.	"Yes, but you don't reckon your own work.
5442_41169_000025_000002	I'll tell you my own case.	I'll tell you my own case.
5442_41169_000025_000005	But one's work is thrown in for nothing."	But one's work is thrown in for nothing."
5442_41169_000026_000000	"Then why do you do it, if it's a clear loss?"	"Then why do you do it, if it's a clear loss?"
5442_41169_000027_000000	"Oh, well, one does it!	"Oh, well, one does it!
5442_41169_000027_000001	What would you have?	What would you have?
5442_41169_000027_000004	There's no doubt he'll be a scientific man.	There's no doubt he'll be a scientific man.
