4198_61336_000000_000002	He appears to have been a popular leader of the revolt against Ashur-nirari, who, like certain of his predecessors, had pronounced pro-Babylonian tendencies.	He appears to have been a popular leader of the revolt against Ashur nirari, who, like certain of his predecessors, had pronounced pro Babylonian tendencies.
4198_61336_000000_000003	It is significant to note in this connection that the new king was an unswerving adherent of the cult of Ashur, by the adherents of which he was probably strongly supported.	It is significant to note in this connection that the new king was an unswerving adherent of the cult of Ashur, by the adherents of which he was probably strongly supported.
4198_61336_000001_000000	Tiglath-pileser combined in equal measure those qualities of generalship and statesmanship which were necessary for the reorganization of the Assyrian state and the revival of its military prestige.	Tiglath pileser combined in equal measure those qualities of generalship and statesmanship which were necessary for the reorganization of the Assyrian state and the revival of its military prestige.
4198_61336_000001_000001	At the beginning of his reign there was much social discontent and suffering.	At the beginning of his reign there was much social discontent and suffering.
4198_61336_000001_000002	The national exchequer had been exhausted by the loss of tribute from revolting provinces, trade was paralysed, and the industries were in a languishing condition.	The national exchequer had been exhausted by the loss of tribute from revolting provinces, trade was paralysed, and the industries were in a languishing condition.
4198_61336_000001_000003	Plundering bands of Aramaeans were menacing the western frontiers and had overrun part of northern Babylonia.	Plundering bands of Aramaeans were menacing the western frontiers and had overrun part of northern Babylonia.
4198_61336_000003_000000	Tiglath-pileser did not overrun Chaldaea, but he destroyed its capital, Sarrabanu, and impaled King Nabu-ushabshi.	Tiglath pileser did not overrun Chaldaea, but he destroyed its capital, Sarrabanu, and impaled King Nabu ushabshi.
4198_61336_000003_000001	He proclaimed himself "King of Sumer and Akkad" and "King of the Four Quarters".	He proclaimed himself "King of Sumer and Akkad" and "King of the Four Quarters".
4198_61336_000003_000002	The frontier states of Elam and Media were visited and subdued.	The frontier states of Elam and Media were visited and subdued.
4198_61336_000005_000000	At this time the reputation of Tiglath-pileser hung in the balance.	At this time the reputation of Tiglath pileser hung in the balance.
4198_61336_000005_000001	If he failed in his attack on Urartu, his prestige would vanish at home and abroad and Sharduris might, after establishing himself in northern Syria, invade Assyria and compel its allegiance.	If he failed in his attack on Urartu, his prestige would vanish at home and abroad and Sharduris might, after establishing himself in northern Syria, invade Assyria and compel its allegiance.
4198_61336_000006_000002	The latter appeared to him to be the most feasible and judicious procedure, for if he succeeded in expelling the invaders he would at the same time compel the allegiance of the rebellious Hittite states.	The latter appeared to him to be the most feasible and judicious procedure, for if he succeeded in expelling the invaders he would at the same time compel the allegiance of the rebellious Hittite states.
4198_61336_000007_000000	In the spring of 743 B.C.	In the spring of seven forty three b c
4198_61336_000007_000001	Tiglath-pileser led his army across the Euphrates and reached Arpad without meeting with any resistance.	Tiglath pileser led his army across the Euphrates and reached Arpad without meeting with any resistance.
4198_61336_000007_000003	Its foreign garrison was slaughtered.	Its foreign garrison was slaughtered.
4198_61336_000010_000002	For three years he conducted vigorous campaigns in "the western land", where he met with vigorous resistance.	For three years he conducted vigorous campaigns in "the western land", where he met with vigorous resistance.
4198_61336_000010_000003	In 740 B.C.	In seven forty b c
4198_61336_000010_000005	Two years later Kullani and Hamath fell, and the districts which they controlled were included in the Assyrian empire and governed by Crown officials.	Two years later Kullani and Hamath fell, and the districts which they controlled were included in the Assyrian empire and governed by Crown officials.
4198_61336_000011_000000	Once again the Hebrews came into contact with Assyria.	Once again the hebrews came into contact with Assyria.
4198_61336_000011_000001	The Dynasty of Jehu had come to an end by this time.	The Dynasty of Jehu had come to an end by this time.
4198_61336_000012_000000	Supported by Assyria, the kings of Israel had become powerful and haughty.	Supported by Assyria, the kings of Israel had become powerful and haughty.
4198_61336_000012_000004	A contemptuous answer was returned.	A contemptuous answer was returned.
4198_61336_000013_000002	But Amaziah would not hear.	But Amaziah would not hear.
4198_61336_000013_000004	And Judah was put to the worse before Israel; and they fled every man to their tents.	And Judah was put to the worse before Israel; and they fled every man to their tents.
4198_61336_000015_000001	About 773 B.C. he appears to have co-operated with Assyria and conquered Damascus and Hamath.	About seven seventy three b c he appears to have co operated with Assyria and conquered Damascus and Hamath.
4198_61336_000015_000002	His son Zachariah, the last king of the Jehu Dynasty of Israel, came to the throne in 740 B.C. towards the close of the reign of Azariah, son of Amaziah, king of Judah.	His son Zachariah, the last king of the Jehu Dynasty of Israel, came to the throne in seven forty b c towards the close of the reign of Azariah, son of Amaziah, king of Judah.
4198_61336_000015_000003	Six months afterwards he was assassinated by Shallum.	Six months afterwards he was assassinated by Shallum.
4198_61336_000015_000004	This usurper held sway at Samaria for only a month.	This usurper held sway at Samaria for only a month.
4198_61336_000017_000000	Tiglath-pileser next operated against the Median and other hill tribes in the north-east.	Tiglath pileser next operated against the Median and other hill tribes in the north-east.
4198_61336_000018_000000	Tiglath-pileser had to content himself by devastating the city on the plain and the neighbouring villages.	Tiglath pileser had to content himself by devastating the city on the plain and the neighbouring villages.
4198_61336_000019_000000	In the following year Tiglath-pileser returned to Syria.	In the following year Tiglath pileser returned to Syria.
4198_61336_000019_000001	The circumstances which made this expedition necessary are of special interest on account of its Biblical associations.	The circumstances which made this expedition necessary are of special interest on account of its Biblical associations.
4198_61336_000020_000000	Judah had taken advantage of the disturbed conditions in Israel to assert its independence.	Judah had taken advantage of the disturbed conditions in Israel to assert its independence.
4198_61336_000020_000001	The walls of Jerusalem were repaired by Jotham, father of Ahaz, and a tunnel constructed to supply it with water.	The walls of Jerusalem were repaired by Jotham, father of Ahaz, and a tunnel constructed to supply it with water.
4198_61336_000021_000000	Pekah had to deal with a powerful party in Israel which favoured the re-establishment of David's kingdom in Palestine.	Pekah had to deal with a powerful party in Israel which favoured the re establishment of David's kingdom in Palestine.
4198_61336_000021_000001	Their most prominent leader was the prophet Amos, whose eloquent exhortations were couched in no uncertain terms.	Their most prominent leader was the prophet amos, whose eloquent exhortations were couched in no uncertain terms.
4198_61336_000021_000002	He condemned Israel for its idolatries, and cried:	He condemned Israel for its idolatries, and cried:
4198_61336_000022_000000	For thus saith the Lord unto the house of Israel, Seek ye me and ye shall live....	For thus saith the Lord unto the house of Israel, Seek ye me and ye shall live....
4198_61336_000023_000000	Pekah sought to extinguish the orthodox party's movement by subduing Judah.	Pekah sought to extinguish the orthodox party's movement by subduing Judah.
4198_61336_000024_000000	Thus saith the Lord....	Thus saith the Lord....
4198_61336_000024_000001	I will send a fire into the house of Hazael, which will devour the palaces of Ben-hadad.	I will send a fire into the house of Hazael, which will devour the palaces of Ben hadad.
4198_61336_000024_000002	I will break also the bar of Damascus ... and the people of Syria shall go into captivity unto Kir....	I will break also the bar of Damascus ... and the people of Syria shall go into captivity unto Kir....
4198_61336_000024_000003	The remnant of the Philistines shall perish.	The remnant of the Philistines shall perish.
4198_61336_000026_000000	Isaiah visited Ahaz and said,	isaiah visited Ahaz and said,
4198_61336_000027_000000	Take heed, and be quiet; fear not, neither be faint-hearted for the two tails of these smoking firebrands, for the fierce anger of Rezin with Syria, and of the son of Remaliah.	Take heed, and be quiet; fear not, neither be faint hearted for the two tails of these smoking firebrands, for the fierce anger of Rezin with Syria, and of the son of Remaliah.
