1688_142285_000000_000000	'Margaret!' said Mr. Hale, as he returned from showing his guest downstairs; 'I could not help watching your face with some anxiety, when Mr. Thornton made his confession of having been a shop-boy.	'Margaret!' said mr Hale, as he returned from showing his guest downstairs; 'I could not help watching your face with some anxiety, when mr Thornton made his confession of having been a shop boy.
1688_142285_000000_000001	I knew it all along from Mr. Bell; so I was aware of what was coming; but I half expected to see you get up and leave the room.'	I knew it all along from mr Bell; so I was aware of what was coming; but I half expected to see you get up and leave the room.'
1688_142285_000001_000001	I really liked that account of himself better than anything else he said.	I really liked that account of himself better than anything else he said.
1688_142285_000002_000000	'I am surprised at you, Margaret,' said her mother.	'I am surprised at you, Margaret,' said her mother.
1688_142285_000002_000002	I don't think, Mr. Hale, you have done quite right in introducing such a person to us without telling us what he had been.	I don't think, mr Hale, you have done quite right in introducing such a person to us without telling us what he had been.
1688_142285_000002_000003	I really was very much afraid of showing him how much shocked I was at some parts of what he said.	I really was very much afraid of showing him how much shocked I was at some parts of what he said.
1688_142285_000002_000004	His father "dying in miserable circumstances." Why it might have been in the workhouse.'	His father "dying in miserable circumstances." Why it might have been in the workhouse.'
1688_142285_000003_000002	His father speculated wildly, failed, and then killed himself, because he could not bear the disgrace.	His father speculated wildly, failed, and then killed himself, because he could not bear the disgrace.
1688_142285_000003_000004	No one came forwards to help the mother and this boy.	No one came forwards to help the mother and this boy.
1688_142285_000003_000005	There was another child, I believe, a girl; too young to earn money, but of course she had to be kept.	There was another child, I believe, a girl; too young to earn money, but of course she had to be kept.
1688_142285_000003_000006	At least, no friend came forwards immediately, and Mrs. Thornton is not one, I fancy, to wait till tardy kindness comes to find her out.	At least, no friend came forwards immediately, and mrs Thornton is not one, I fancy, to wait till tardy kindness comes to find her out.
