7902_96595_000000_000000	"Runned away."	"Runned away."
7902_96595_000001_000001	You won't see him again."	You won't see him again."
7902_96595_000002_000000	"Won't I?" muttered Gurr between his teeth.	"Won't I?" muttered Gurr between his teeth.
7902_96595_000002_000001	"I'll let some of you see about that, my fine fellows."	"I'll let some of you see about that, my fine fellows."
7902_96595_000003_000000	He led his men on, stopping at each cluster of cottages and shabby little farm to ask suspiciously, as if he felt certain the person he questioned was hiding the truth.	He led his men on, stopping at each cluster of cottages and shabby little farm to ask suspiciously, as if he felt certain the person he questioned was hiding the truth.
7902_96595_000004_000000	But he always came out again to his men with an anxious look in his eyes, and generally ranged up alongside of Dick.	But he always came out again to his men with an anxious look in his eyes, and generally ranged up alongside of Dick.
7902_96595_000007_000000	"What!	"What!
7902_96595_000007_000001	Mr Raystoke, sir?	Mr Raystoke, sir?
7902_96595_000007_000002	Don't be a fool."	Don't be a fool."
7902_96595_000008_000000	"No, sir," replied Dick humbly, and the men tramped on with a couple of open-mouthed, barefooted boys following them to stare at their cutlasses and pistols.	"No, sir," replied Dick humbly, and the men tramped on with a couple of open mouthed, barefooted boys following them to stare at their cutlasses and pistols.
7902_96595_000011_000000	"What?"	"What?"
7902_96595_000012_000000	"Chucked him off yonder."	"Chucked him off yonder."
7902_96595_000013_000000	Gurr glanced round to see if the men were looking, and then said rather huskily but kindly,--	Gurr glanced round to see if the men were looking, and then said rather huskily but kindly,--
7902_96595_000014_000000	"In ord'nary, Dick, my lad, no; but when smugglers finds themselves up in corners where they can't get away, they turns and fights like rats, and when they fights they bites."	"In ord'nary, Dick, my lad, no; but when smugglers finds themselves up in corners where they can't get away, they turns and fights like rats, and when they fights they bites."
7902_96595_000015_000000	"Ah!" ejaculated Dick sadly.	"Ah!" ejaculated Dick sadly.
7902_96595_000016_000000	"You're only a common sailor, Dick, and I'm your officer, but though I speak sharp unto you, I respect you, Dick, for you like that lad."	"You're only a common sailor, Dick, and I'm your officer, but though I speak sharp unto you, I respect you, Dick, for you like that lad."
7902_96595_000019_000000	Dick sighed, and then all at once he spat in his fist, rubbed his hands together and clenched them, a hard, fierce aspect coming into his rough dark face, which seemed to promise severe retaliation if anything had happened to the young officer.	Dick sighed, and then all at once he spat in his fist, rubbed his hands together and clenched them, a hard, fierce aspect coming into his rough dark face, which seemed to promise severe retaliation if anything had happened to the young officer.
7902_96595_000020_000000	There was nowhere else to search as far as Gurr could see, save the little farm in the hollow, and the black-looking stone house up on the hill among the trees.	There was nowhere else to search as far as Gurr could see, save the little farm in the hollow, and the black looking stone house up on the hill among the trees.
7902_96595_000022_000000	"Morning, marm," said Gurr; "sorry to trouble you, but--"	"Morning, marm," said Gurr; "sorry to trouble you, but-"
7902_96595_000023_000000	"Oh, sir," interrupted Mrs Shackle, "surely you are not going to tumble over my house again!	"Oh, sir," interrupted Mrs Shackle, "surely you are not going to tumble over my house again!
7902_96595_000023_000001	I do assure you there's nothing here but what you may see."	I do assure you there's nothing here but what you may see."
7902_96595_000024_000000	"If you'd let me finish, you'd know," said Gurr gruffly.	"If you'd let me finish, you'd know," said Gurr gruffly.
7902_96595_000024_000001	"One of our boys is missing.	"One of our boys is missing.
7902_96595_000024_000002	Seen him up here?	Seen him up here?
7902_96595_000024_000003	Boy 'bout seventeen with a red cap."	Boy 'bout seventeen with a red cap."
7902_96595_000026_000000	"Don't know as he has been seen about here, do you?" said Gurr, looking at her searchingly.	"Don't know as he has been seen about here, do you?" said Gurr, looking at her searchingly.
7902_96595_000027_000000	"No, sir."	"No, sir."
7902_96595_000028_000001	Come ashore yesterday."	Come ashore yesterday."
7902_96595_000029_000000	Mrs Shackle shook her head.	Mrs Shackle shook her head.
7902_96595_000030_000000	"Thank ye!--No, Dick," continued the master, turning back to where the men were waiting, and unconsciously brushing against the bush behind which the middy had hidden himself, "that woman knows nothing.	"Thank ye!--No, Dick," continued the master, turning back to where the men were waiting, and unconsciously brushing against the bush behind which the middy had hidden himself, "that woman knows nothing.
7902_96595_000030_000001	If she knew evil had come to the poor lad, her face would tell tales like print.	If she knew evil had come to the poor lad, her face would tell tales like print.
7902_96595_000030_000002	Hi!	Hi!
7902_96595_000030_000003	You, sir," he said, going towards where Jemmy stood grinning.	You, sir," he said, going towards where Jemmy stood grinning.
7902_96595_000034_000000	"Look here, my lad, one of our boys is missing.	"Look here, my lad, one of our boys is missing.
7902_96595_000034_000001	Came ashore yesterday, lad of seventeen in a red cap."	Came ashore yesterday, lad of seventeen in a red cap."
7902_96595_000035_000000	"Oh!" said Jemmy with a vacant look.	"Oh!" said Jemmy with a vacant look.
7902_96595_000036_000000	"I said a lad 'bout seventeen, in a red cap like yours," said Gurr very shortly.	"I said a lad 'bout seventeen, in a red cap like yours," said Gurr very shortly.
7902_96595_000037_000001	"Have he runned away?"	"Have he runned away?"
7902_96595_000039_000000	The man shook his head, and stared as if he didn't half understand the drift of what was said.	The man shook his head, and stared as if he didn't half understand the drift of what was said.
7902_96595_000040_000000	Gurr turned angrily away, and to find himself facing Dick.	Gurr turned angrily away, and to find himself facing Dick.
7902_96595_000041_000000	"Well, seen anything suspicious?"	"Well, seen anything suspicious?"
7902_96595_000043_000000	"Scratch them then."	"Scratch them then."
7902_96595_000044_000001	"I mean to have a turn at that chap, Master Gurr, sir.	"I mean to have a turn at that chap, Master Gurr, sir.
