1998_29454_000000_000000	Dickie left the shop without his moonflowers, indeed, but with his Tinkler now whitely shining, and declared to be "real silver, and mind you take care of it, my lad," his white cornelian seal carefully packed in a strong little cardboard box with metal corners.	Dickie left the shop without his moonflowers, indeed, but with his Tinkler now whitely shining, and declared to be "real silver, and mind you take care of it, my lad," his white cornelian seal carefully packed in a strong little cardboard box with metal corners.	true	20.265	35.71	8
1998_29454_000000_000001	Also a broken-backed copy of "Ingoldsby Legends" and one of "Mrs. Markham's English History," which had no back at all.	Also a broken backed copy of "Ingoldsby Legends" and one of "mrs Markham's English History," which had no back at all.	true	36.35	44.8	9
1998_29454_000000_000002	"You must go on trying to improve your mind," said the pawnbroker fussily.	"You must go on trying to improve your mind," said the pawnbroker fussily.	true	45.68	49.87	10
1998_29454_000000_000003	He was very pleased with himself for having been so kind.	He was very pleased with himself for having been so kind.	true	50.39	53.41	8
1998_29454_000000_000004	"And come back and see me--say next month."	"And come back and see me-say next month."	true	53.72	56.26	9
1998_29454_000001_000000	"I will," said Dickie.	"I will," said Dickie.	true	57.26	58.6	11
1998_29454_000001_000001	"A thousand blessings from a grateful heart.	"A thousand blessings from a grateful heart.	true	58.61	60.94	9
1998_29454_000001_000002	I will come back.	I will come back.	true	61.01	62.25	10
1998_29454_000001_000003	I say, you are good!	I say, you are good!	true	62.25	63.88	9
1998_29454_000001_000004	Thank you, thank you--I will come back next month, and tell you everything I have learned from the Perru Sal of your books."	Thank you, thank you-I will come back next month, and tell you everything I have learned from the Perru Sal of your books."	true	64.19	70.72	8
1998_29454_000002_000000	"Perusal," said the pawnbroker--"that's the way to pernounce it. Good-bye, my man, and next month."	"Perusal," said the pawnbroker-"that's the way to pernounce it. Good bye, my man, and next month."	false	71.42	77.02	11
1998_29454_000003_000000	But next month found Dickie in a very different place from the pawnbroker's shop, and with a very different person from the pawnbroker who in his rural retirement at Brockley gardened in such a gentlemanly way.	But next month found Dickie in a very different place from the pawnbroker's shop, and with a very different person from the pawnbroker who in his rural retirement at Brockley gardened in such a gentlemanly way.	false	78.2	90.01	9
1998_29454_000004_000000	Dickie went home--his aunt was still out.	Dickie went home-his aunt was still out.	false	90.83	93.73	8
