1998_29454_000000_000000	Dickie left the shop without his moonflowers, indeed, but with his Tinkler now whitely shining, and declared to be "real silver, and mind you take care of it, my lad," his white cornelian seal carefully packed in a strong little cardboard box with metal corners.	Dickie left the shop without his moonflowers, indeed, but with his Tinkler now whitely shining, and declared to be "real silver, and mind you take care of it, my lad," his white cornelian seal carefully packed in a strong little cardboard box with metal corners.
1998_29454_000000_000001	Also a broken-backed copy of "Ingoldsby Legends" and one of "Mrs. Markham's English History," which had no back at all.	Also a broken backed copy of "Ingoldsby Legends" and one of "mrs Markham's English History," which had no back at all.
1998_29454_000000_000002	"You must go on trying to improve your mind," said the pawnbroker fussily.	"You must go on trying to improve your mind," said the pawnbroker fussily.
1998_29454_000000_000003	He was very pleased with himself for having been so kind.	He was very pleased with himself for having been so kind.
1998_29454_000000_000004	"And come back and see me--say next month."	"And come back and see me-say next month."
1998_29454_000001_000000	"I will," said Dickie.	"I will," said Dickie.
1998_29454_000001_000001	"A thousand blessings from a grateful heart.	"A thousand blessings from a grateful heart.
1998_29454_000001_000002	I will come back.	I will come back.
1998_29454_000001_000003	I say, you are good!	I say, you are good!
1998_29454_000001_000004	Thank you, thank you--I will come back next month, and tell you everything I have learned from the Perru Sal of your books."	Thank you, thank you-I will come back next month, and tell you everything I have learned from the Perru Sal of your books."
1998_29454_000004_000002	There was a loose board in his room, where the man "saw to" the gas.	There was a loose board in his room, where the man "saw to" the gas.
1998_29454_000005_000000	Not a moment too soon.	Not a moment too soon.
1998_29454_000006_000000	"Come along down, can't you?	"Come along down, can't you?
1998_29454_000008_000000	It was a very long time indeed before he came back.	It was a very long time indeed before he came back.
1998_29454_000008_000002	He had never seen one before, and it interested him extremely.	He had never seen one before, and it interested him extremely.
1998_29454_000008_000003	He longed to see it unpack itself and display its wonders, and he followed it through more streets than he knew; and when he found that it was not going to unpack at all, but was just going home to its bed in an old coach-house, he remembered the fire-wood; and the halfpenny clutched tight and close in his hand seemed to reproach him warmly.	He longed to see it unpack itself and display its wonders, and he followed it through more streets than he knew; and when he found that it was not going to unpack at all, but was just going home to its bed in an old coach house, he remembered the fire wood; and the halfpenny clutched tight and close in his hand seemed to reproach him warmly.
1998_29454_000009_000000	He looked about him, and knew that he did not at all know where he was. There was a tall, thin, ragged man lounging against a stable door in the yard where the Punch and Judy show lived.	He looked about him, and knew that he did not at all know where he was. There was a tall, thin, ragged man lounging against a stable door in the yard where the Punch and Judy show lived.
1998_29454_000009_000001	He took his clay pipe out of his mouth to say--	He took his clay pipe out of his mouth to say-
1998_29454_000010_000000	"What's up, matey?	"What's up, matey?
1998_29454_000011_000000	Dickie explained.	Dickie explained.
1998_29454_000013_000000	"I'm going that way myself," said the man, getting away from the wall. "We'll go back by the boat if you like.	"I'm going that way myself," said the man, getting away from the wall. "We'll go back by the boat if you like.
1998_29454_000013_000001	Ever been on the boat?"	Ever been on the boat?"
1998_29454_000014_000000	"No," said Dickie.	"No," said Dickie.
1998_29454_000015_000000	"Like to?"	"Like to?"
1998_29454_000016_000000	"Don't mind if I do," said Dickie.	"Don't mind if I do," said Dickie.
1998_29454_000017_000001	The wind blew freshly, and the ragged man found a sheltered corner behind the funnel.	The wind blew freshly, and the ragged man found a sheltered corner behind the funnel.
1998_29454_000017_000002	It was so sheltered, and the wind had been so strong that Dickie felt sleepy.	It was so sheltered, and the wind had been so strong that Dickie felt sleepy.
1998_29454_000018_000000	"Here we are!" said the man.	"Here we are!" said the man.
1998_29454_000018_000001	"'Ave you been asleep?	"'Ave you been asleep?
1998_29454_000019_000000	"Is this Deptford?" Dickie asked.	"Is this Deptford?" Dickie asked.
1998_29454_000019_000001	And the people shoving and crushing to get off the steamer laughed when he said it.	And the people shoving and crushing to get off the steamer laughed when he said it.
1998_29454_000020_000000	"Not exackly," said the man, "but it's all right.	"Not exackly," said the man, "but it's all right.
1998_29454_000021_000001	Fried eggs and bacon--he had one egg and the man had three--bread and butter--and if the bread was thick, so was the butter--and as many cups of tea as you liked to say thank you for.	Fried eggs and bacon-he had one egg and the man had three-bread and butter-and if the bread was thick, so was the butter-and as many cups of tea as you liked to say thank you for.
1998_29454_000021_000002	When it was over the man asked Dickie if he could walk a little way, and when Dickie said he could they set out in the most friendly way side by side.	When it was over the man asked Dickie if he could walk a little way, and when Dickie said he could they set out in the most friendly way side by side.
1998_29454_000022_000000	"I like it very much, and thank you kindly," said Dickie presently.	"I like it very much, and thank you kindly," said Dickie presently.
1998_29454_000022_000003	And this is the prettiest place ever I see.	And this is the prettiest place ever I see.
1998_29454_000022_000005	I shall catch it a fair treat as it is.	I shall catch it a fair treat as it is.
1998_29454_000023_000000	"Mother?"	"Mother?"
1998_29454_000024_000002	Only I calls her that."	Only I calls her that."
1998_29454_000025_000000	"She any good?"	"She any good?"
1998_29454_000027_000002	Why, it's hours and hours since you and me got acquainted.	Why, it's hours and hours since you and me got acquainted.
1998_29454_000027_000003	Look! the sun's just going."	Look! the sun's just going."
1998_29454_000028_000000	It was, over trees more beautiful than anything Dickie had ever seen, for they were now in a country road, with green hedges and green grass growing beside it, in which little round-faced flowers grew--daisies they were--even Dickie knew that.	It was, over trees more beautiful than anything Dickie had ever seen, for they were now in a country road, with green hedges and green grass growing beside it, in which little round faced flowers grew-daisies they were-even Dickie knew that.
1998_29454_000029_000000	"I got to stick it," said Dickie sadly.	"I got to stick it," said Dickie sadly.
1998_29454_000029_000001	"I'd best be getting home."	"I'd best be getting home."
1998_29454_000030_000001	"I'd go out and see the world a bit, I would."	"I'd go out and see the world a bit, I would."
1998_29454_000031_000000	"What--me?" said Dickie.	"What-me?" said Dickie.
1998_29454_000032_000000	"Why not?	"Why not?
1998_29454_000032_000004	Ever seed the sea?"	Ever seed the sea?"
1998_29454_000033_000000	"No," said Dickie.	"No," said Dickie.
1998_29454_000033_000001	"Oh, no--no, I never."	"Oh, no-no, I never."
