7105_2330_000000_000000	"We enjoyed the fun of it," said the artist modestly, "and as for the model, it was a welcome variation on posing for hours for 'The Lost Hylas'."	"We enjoyed the fun of it," said the artist modestly, "and as for the model, it was a welcome variation on posing for hours for 'The Lost Hylas'."	false	0.51	10.86	21.147148
7105_2330_000001_000000	"At any rate," said the grocer, "I insist on paying for the hire of the black beard."	"At any rate," said the grocer, "I insist on paying for the hire of the black beard."	false	10.86	23.61	21.443214
7105_2330_000002_000000	CANOSSA	CANOSSA	false	23.61	25.2	20.21836
7105_2330_000003_000000	Demosthenes Platterbaff, the eminent Unrest Inducer, stood on his trial for a serious offence, and the eyes of the political world were focussed on the jury.	Demosthenes Platterbaff, the eminent Unrest Inducer, stood on his trial for a serious offence, and the eyes of the political world were focussed on the jury.	false	25.2	37.02	21.99936
7105_2330_000003_000001	The offence, it should be stated, was serious for the Government rather than for the prisoner.	The offence, it should be stated, was serious for the Government rather than for the prisoner.	false	37.02	43.3	19.387144
7105_2330_000003_000002	He had blown up the Albert Hall on the eve of the great Liberal Federation Tango Tea, the occasion on which the Chancellor of the Exchequer was expected to propound his new theory: "Do partridges spread infectious diseases?" Platterbaff had chosen his time well; the Tango Tea had been hurriedly postponed, but there were other political fixtures which could not be put off under any circumstances.	He had blown up the Albert Hall on the eve of the great Liberal Federation Tango Tea, the occasion on which the Chancellor of the Exchequer was expected to propound his new theory: "Do partridges spread infectious diseases?" Platterbaff had chosen his time well; the Tango Tea had been hurriedly postponed, but there were other political fixtures which could not be put off under any circumstances.	false	43.58	70.63	21.90549
7105_2330_000003_000003	The day after the trial there was to be a by-election at Nemesis-on-Hand, and it had been openly announced in the division that if Platterbaff were languishing in gaol on polling day the Government candidate would be "outed" to a certainty.	The day after the trial there was to be a by-election at Nemesis on Hand, and it had been openly announced in the division that if Platterbaff were languishing in gaol on polling day the Government candidate would be "outed" to a certainty.	true	71.03	87.61	21.16866
7105_2330_000003_000004	Unfortunately, there could be no doubt or misconception as to Platterbaff's guilt.	Unfortunately, there could be no doubt or misconception as to Platterbaff's guilt.	false	88.19	93.3	24.145376
7105_2330_000003_000005	He had not only pleaded guilty, but had expressed his intention of repeating his escapade in other directions as soon as circumstances permitted; throughout the trial he was busy examining a small model of the Free Trade Hall in Manchester.	He had not only pleaded guilty, but had expressed his intention of repeating his escapade in other directions as soon as circumstances permitted; throughout the trial he was busy examining a small model of the Free Trade Hall in Manchester.	false	93.3	108.69	21.412134
7105_2330_000003_000006	The jury could not possibly find that the prisoner had not deliberately and intentionally blown up the Albert Hall; the question was: Could they find any extenuating circumstances which would permit of an acquittal?	The jury could not possibly find that the prisoner had not deliberately and intentionally blown up the Albert Hall; the question was: Could they find any extenuating circumstances which would permit of an acquittal?	false	108.69	125.29	22.435726
