3005_163390_000000_000000	Well, that night we had _our_ show; but there warn't only about twelve people therejust enough to pay expenses.	Well, that night we had underscore our underscore show; but there warn't only about twelve people there  just enough to pay expenses.	false	0	6.69	16.954483
3005_163390_000000_000001	And they laughed all the time, and that made the duke mad; and everybody left, anyway, before the show was over, but one boy which was asleep.	And they laughed all the time, and that made the duke mad; and everybody left, anyway, before the show was over, but one boy which was asleep.	false	6.69	12.36	19.518095
3005_163390_000000_000002	So the duke said these Arkansaw lunkheads couldn't come up to Shakespeare; what they wanted was low comedyand maybe something ruther worse than low comedy, he reckoned.	So the duke said these Arkansaw lunkheads couldn't come up to Shakespeare; what they wanted was low comedy  and maybe something ruther worse than low comedy, he reckoned.	false	12.36	19.11	19
3005_163390_000000_000003	He said he could size their style.	He said he could size their style.	false	19.11	19.95	22.278303
3005_163390_000000_000004	So next morning he got some big sheets of wrapping paper and some black paint, and drawed off some handbills, and stuck them up all over the village.	So next morning he got some big sheets of wrapping paper and some black paint, and drawed off some handbills, and stuck them up all over the village.	false	19.95	23.04	17.017696
3005_163390_000000_000005	The bills said:	The bills said:	false	23.04	23.37	3
3005_163390_000001_000000	CHAPTER XXIII.	CHAPTER twenty three.	true	23.37	24.7	10
3005_163390_000002_000000	WELL, all day him and the king was hard at it, rigging up a stage and a curtain and a row of candles for footlights; and that night the house was jam full of men in no time.	WELL, all day him and the king was hard at it, rigging up a stage and a curtain and a row of candles for footlights; and that night the house was jam full of men in no time.	true	25.7	37.09	20.476568
3005_163390_000002_000001	When the place couldn't hold no more, the duke he quit tending door and went around the back way and come on to the stage and stood up before the curtain and made a little speech, and praised up this tragedy, and said it was the most thrillingest one that ever was; and so he went on a-bragging about the tragedy, and about Edmund Kean the Elder, which was to play the main principal part in it; and at last when he'd got everybody's expectations up high enough, he rolled up the curtain, and the next minute the king come a-prancing out on all fours, naked; and he was painted all over, ring-streaked-and-striped, all sorts of colors, as splendid as a rainbow.	When the place couldn't hold no more, the duke he quit tending door and went around the back way and come on to the stage and stood up before the curtain and made a little speech, and praised up this tragedy, and said it was the most thrillingest one that ever was; and so he went on a bragging about the tragedy, and about Edmund Kean the Elder, which was to play the main principal part in it; and at last when he'd got everybody's expectations up high enough, he rolled up the curtain, and the next minute the king come a prancing out on all fours, naked; and he was painted all over, ring streaked and striped, all sorts of colors, as splendid as a rainbow.	false	37.67	79.75	19
3005_163390_000002_000002	Andbut never mind the rest of his outfit; it was just wild, but it was awful funny.	And  but never mind the rest of his outfit; it was just wild, but it was awful funny.	true	79.94	86.38	17.86636
3005_163390_000002_000003	The people most killed themselves laughing; and when the king got done capering and capered off behind the scenes, they roared and clapped and stormed and haw-hawed till he come back and done it over again, and after that they made him do it another time.	The people most killed themselves laughing; and when the king got done capering and capered off behind the scenes, they roared and clapped and stormed and haw hawed till he come back and done it over again, and after that they made him do it another time.	true	86.72	102.85	19
3005_163390_000002_000004	Well, it would make a cow laugh to see the shines that old idiot cut.	Well, it would make a cow laugh to see the shines that old idiot cut.	false	103.16	108.72	19.601297
3005_163390_000003_000000	Then the duke he lets the curtain down, and bows to the people, and says the great tragedy will be performed only two nights more, on accounts of pressing London engagements, where the seats is all sold already for it in Drury Lane; and then he makes them another bow, and says if he has succeeded in pleasing them and instructing them, he will be deeply obleeged if they will mention it to their friends and get them to come and see it.	Then the duke he lets the curtain down, and bows to the people, and says the great tragedy will be performed only two nights more, on accounts of pressing London engagements, where the seats is all sold already for it in Drury Lane; and then he makes them another bow, and says if he has succeeded in pleasing them and instructing them, he will be deeply obleeged if they will mention it to their friends and get them to come and see it.	false	108.72	135.21	19
3005_163390_000004_000000	Twenty people sings out:	Twenty people sings out:	true	135.21	137.02	10
3005_163390_000005_000000	"What, is it over?	"What, is it over?	true	137.09	139.09	20.02929
3005_163390_000005_000001	Is that _all_?"	Is that underscore all underscore?"	false	139.19	141.18	14.245806
3005_163390_000006_000000	The duke says yes.	The duke says yes.	true	141.18	142.81	21
3005_163390_000006_000001	Then there was a fine time.	Then there was a fine time.	true	143.15	145.18	16
3005_163390_000006_000002	Everybody sings out, "Sold!" and rose up mad, and was a-going for that stage and them tragedians.	Everybody sings out, "Sold!" and rose up mad, and was a going for that stage and them tragedians.	false	145.31	152.53	18.563286
3005_163390_000006_000003	But a big, fine looking man jumps up on a bench and shouts:	But a big, fine looking man jumps up on a bench and shouts:	true	152.63	156.61	17
3005_163390_000007_000000	"Hold on!	"Hold on!	true	157.43	158.4	24.081442
3005_163390_000007_000001	Just a word, gentlemen." They stopped to listen.	Just a word, gentlemen." They stopped to listen.	true	158.4	161.47	19.872353
3005_163390_000007_000002	"We are soldmighty badly sold.	"We are sold  mighty badly sold.	true	162.02	164.92	19.821955
3005_163390_000007_000003	But we don't want to be the laughing stock of this whole town, I reckon, and never hear the last of this thing as long as we live.	But we don't want to be the laughing stock of this whole town, I reckon, and never hear the last of this thing as long as we live.	false	165.2	171.9	14
3005_163390_000007_000004	_No_. What we want is to go out of here quiet, and talk this show up, and sell the _rest_ of the town!	underscore No underscore. What we want is to go out of here quiet, and talk this show up, and sell the underscore rest underscore of the town!	false	171.9	179.5	18.911499
3005_163390_000007_000005	Then we'll all be in the same boat.	Then we'll all be in the same boat.	true	179.75	182.05	20
3005_163390_000007_000006	Ain't that sensible?" ("You bet it is!the jedge is right!" everybody sings out.) "All right, thennot a word about any sell.	Ain't that sensible?" ("You bet it is!  the jedge is right!" everybody sings out.) "All right, then  not a word about any sell.	true	182.06	191.53	22.513546
3005_163390_000007_000007	Go along home, and advise everybody to come and see the tragedy."	Go along home, and advise everybody to come and see the tragedy."	true	191.69	195.49	20.320501
3005_163390_000008_000000	Next day you couldn't hear nothing around that town but how splendid that show was.	Next day you couldn't hear nothing around that town but how splendid that show was.	true	195.89	200.62	14
3005_163390_000008_000001	House was jammed again that night, and we sold this crowd the same way.	House was jammed again that night, and we sold this crowd the same way.	true	200.87	205.33	11
3005_163390_000008_000002	When me and the king and the duke got home to the raft we all had a supper; and by and by, about midnight, they made Jim and me back her out and float her down the middle of the river, and fetch her in and hide her about two mile below town.	When me and the king and the duke got home to the raft we all had a supper; and by and by, about midnight, they made Jim and me back her out and float her down the middle of the river, and fetch her in and hide her about two mile below town.	false	205.64	219.91	18
3005_163390_000009_000000	The third night the house was crammed againand they warn't new-comers this time, but people that was at the show the other two nights.	The third night the house was crammed again  and they warn't new comers this time, but people that was at the show the other two nights.	false	220.67	228.4	16
3005_163390_000009_000001	I stood by the duke at the door, and I see that every man that went in had his pockets bulging, or something muffled up under his coatand I see it warn't no perfumery, neither, not by a long sight.	I stood by the duke at the door, and I see that every man that went in had his pockets bulging, or something muffled up under his coat  and I see it warn't no perfumery, neither, not by a long sight.	true	228.74	241.54	17
3005_163390_000009_000002	I smelt sickly eggs by the barrel, and rotten cabbages, and such things; and if I know the signs of a dead cat being around, and I bet I do, there was sixty-four of them went in.	I smelt sickly eggs by the barrel, and rotten cabbages, and such things; and if I know the signs of a dead cat being around, and I bet I do, there was sixty four of them went in.	false	241.79	253.66	20.1612
3005_163390_000009_000003	I shoved in there for a minute, but it was too various for me; I couldn't stand it.	I shoved in there for a minute, but it was too various for me; I couldn't stand it.	false	254.18	259.68	19.797049
3005_163390_000009_000004	Well, when the place couldn't hold no more people the duke he give a fellow a quarter and told him to tend door for him a minute, and then he started around for the stage door, I after him; but the minute we turned the corner and was in the dark he says:	Well, when the place couldn't hold no more people the duke he give a fellow a quarter and told him to tend door for him a minute, and then he started around for the stage door, I after him; but the minute we turned the corner and was in the dark he says:	true	259.68	275.74	19
3005_163390_000010_000000	"Walk fast now till you get away from the houses, and then shin for the raft like the dickens was after you!"	"Walk fast now till you get away from the houses, and then shin for the raft like the dickens was after you!"	true	276.29	282.28	16
3005_163390_000011_000000	I done it, and he done the same.	I done it, and he done the same.	true	283.07	285.37	21.927828
3005_163390_000011_000001	We struck the raft at the same time, and in less than two seconds we was gliding down stream, all dark and still, and edging towards the middle of the river, nobody saying a word.	We struck the raft at the same time, and in less than two seconds we was gliding down stream, all dark and still, and edging towards the middle of the river, nobody saying a word.	true	285.47	296.44	16
3005_163390_000011_000002	I reckoned the poor king was in for a gaudy time of it with the audience, but nothing of the sort; pretty soon he crawls out from under the wigwam, and says:	I reckoned the poor king was in for a gaudy time of it with the audience, but nothing of the sort; pretty soon he crawls out from under the wigwam, and says:	true	296.72	305.59	18
3005_163390_000012_000000	"Well, how'd the old thing pan out this time, duke?" He hadn't been up-town at all.	"Well, how'd the old thing pan out this time, duke?" He hadn't been up town at all.	true	305.93	311.92	20.41191
3005_163390_000013_000000	We never showed a light till we was about ten mile below the village. Then we lit up and had a supper, and the king and the duke fairly laughed their bones loose over the way they'd served them people.	We never showed a light till we was about ten mile below the village. Then we lit up and had a supper, and the king and the duke fairly laughed their bones loose over the way they'd served them people.	true	312.65	323.71	16
3005_163390_000013_000001	The duke says:	The duke says:	true	323.96	325.12	20.163797
3005_163390_000014_000000	"Greenhorns, flatheads!	"Greenhorns, flatheads!	true	325.46	327.7	20.301052
