3997_180297_000000_000000	It was hardly an hour after Joseph and I had begun preparing for my departure, when there was a violent ring at the door.	It was hardly an hour after Joseph and I had begun preparing for my departure, when there was a violent ring at the door.
3997_180297_000002_000000	"Go," I said, asking myself who it could be at such an hour, and not daring to believe that it was Marguerite.	"Go," I said, asking myself who it could be at such an hour, and not daring to believe that it was Marguerite.
3997_180297_000003_000000	"Sir," said Joseph coming back to me, "it is two ladies."	"Sir," said Joseph coming back to me, "it is two ladies."
3997_180297_000004_000000	"It is we, Armand," cried a voice that I recognised as that of Prudence.	"It is we, Armand," cried a voice that I recognised as that of Prudence.
3997_180297_000005_000000	I came out of my room.	I came out of my room.
3997_180297_000005_000001	Prudence was standing looking around the place; Marguerite, seated on the sofa, was meditating.	Prudence was standing looking around the place; Marguerite, seated on the sofa, was meditating.
3997_180297_000006_000000	She kissed me on the forehead, and said:	She kissed me on the forehead, and said:
3997_180297_000007_000000	"This is the third time that I have forgiven you."	"This is the third time that I have forgiven you."
3997_180297_000009_000000	"How can my visit change your plans?	"How can my visit change your plans?
3997_180297_000009_000001	I have not come to hinder you from leaving Paris.	I have not come to hinder you from leaving Paris.
3997_180297_000009_000002	I have come because I had no time to answer you during the day, and I did not wish to let you think that I was angry with you. Prudence didn't want me to come; she said that I might be in the way."	I have come because I had no time to answer you during the day, and I did not wish to let you think that I was angry with you. Prudence didn't want me to come; she said that I might be in the way."
3997_180297_000010_000000	"You in the way, Marguerite!	"You in the way, Marguerite!
3997_180297_000010_000001	But how?"	But how?"
3997_180297_000012_000000	During this remark Marguerite looked at me attentively.	During this remark Marguerite looked at me attentively.
3997_180297_000013_000000	"My dear Prudence," I answered, "you do not know what you are saying."	"My dear Prudence," I answered, "you do not know what you are saying."
3997_180297_000014_000000	"What a nice place you've got!" Prudence went on.	"What a nice place you've got!" Prudence went on.
3997_180297_000014_000001	"May we see the bedroom?"	"May we see the bedroom?"
3997_180297_000015_000000	"Yes."	"Yes."
3997_180297_000017_000000	"Why did you bring Prudence?" I asked her.	"Why did you bring Prudence?" I asked her.
3997_180297_000018_000000	"Because she was at the theatre with me, and because when I leave here I want to have some one to see me home."	"Because she was at the theatre with me, and because when I leave here I want to have some one to see me home."
3997_180297_000019_000000	"Could not I do?"	"Could not I do?"
3997_180297_000020_000000	"Yes, but, besides not wishing to put you out, I was sure that if you came as far as my door you would want to come up, and as I could not let you, I did not wish to let you go away blaming me for saying 'No.'"	"Yes, but, besides not wishing to put you out, I was sure that if you came as far as my door you would want to come up, and as I could not let you, I did not wish to let you go away blaming me for saying 'no'"
3997_180297_000021_000000	"And why could you not let me come up?"	"And why could you not let me come up?"
3997_180297_000023_000000	"Is that really the only reason?"	"Is that really the only reason?"
3997_180297_000024_000000	"If there were any other, I would tell you; for we are not to have any secrets from one another now."	"If there were any other, I would tell you; for we are not to have any secrets from one another now."
3997_180297_000025_000001	Honestly, do you care for me a little?"	Honestly, do you care for me a little?"
3997_180297_000026_000000	"A great deal."	"A great deal."
