5764_299665_000000_000001	Afterward it was supposed that he was satisfied with the blood of oxen, lambs and doves, and that in exchange for or on account of these sacrifices, this God gave rain, sunshine and harvest.	Afterward it was supposed that he was satisfied with the blood of oxen, lambs and doves, and that in exchange for or on account of these sacrifices, this God gave rain, sunshine and harvest.
5764_299665_000000_000002	It was also believed that if the sacrifices were not made, this God sent pestilence, famine, flood and earthquake.	It was also believed that if the sacrifices were not made, this God sent pestilence, famine, flood and earthquake.
5764_299665_000001_000000	The last phase of this belief in sacrifice was, according to the Christian doctrine, that God accepted the blood of his son, and that after his son had been murdered, he, God, was satisfied, and wanted no more blood.	The last phase of this belief in sacrifice was, according to the Christian doctrine, that God accepted the blood of his son, and that after his son had been murdered, he, God, was satisfied, and wanted no more blood.
5764_299665_000002_000000	During all these years and by all these peoples it was believed that this God heard and answered prayer, that he forgave sins and saved the souls of true believers.	During all these years and by all these peoples it was believed that this God heard and answered prayer, that he forgave sins and saved the souls of true believers.
5764_299665_000002_000001	This, in a general way, is the definition of religion.	This, in a general way, is the definition of religion.
5764_299665_000003_000000	Now, the questions are, Whether religion was founded on any known fact?	Now, the questions are, Whether religion was founded on any known fact?
5764_299665_000003_000001	Whether such a being as God exists?	Whether such a being as God exists?
5764_299665_000003_000002	Whether he was the creator of yourself and myself?	Whether he was the creator of yourself and myself?
5764_299665_000003_000003	Whether any prayer was ever answered?	Whether any prayer was ever answered?
5764_299665_000003_000004	Whether any sacrifice of babe or ox secured the favor of this unseen God?	Whether any sacrifice of babe or ox secured the favor of this unseen God?
5764_299665_000005_000000	Why did he create the intellectually inferior?	Why did he create the intellectually inferior?
5764_299665_000006_000000	Why did he create the deformed and helpless?	Why did he create the deformed and helpless?
5764_299665_000007_000000	Why did he create the criminal, the idiotic, the insane?	Why did he create the criminal, the idiotic, the insane?
5764_299665_000008_000000	Can infinite wisdom and power make any excuse for the creation of failures?	Can infinite wisdom and power make any excuse for the creation of failures?
5764_299665_000009_000000	Are the failures under obligation to their creator?	Are the failures under obligation to their creator?
5764_299665_000011_000000	Is he responsible for all the chiefs, kings, emperors, and queens?	Is he responsible for all the chiefs, kings, emperors, and queens?
5764_299665_000012_000000	Is he responsible for all the wars that have been waged, for all the innocent blood that has been shed?	Is he responsible for all the wars that have been waged, for all the innocent blood that has been shed?
5764_299665_000013_000000	Is he responsible for the centuries of slavery, for the backs that have been scarred with the lash, for the babes that have been sold from the breasts of mothers, for the families that have been separated and destroyed?	Is he responsible for the centuries of slavery, for the backs that have been scarred with the lash, for the babes that have been sold from the breasts of mothers, for the families that have been separated and destroyed?
5764_299665_000016_000000	Did he allow his enemies to torture and burn his friends?	Did he allow his enemies to torture and burn his friends?
5764_299665_000019_000000	Can we conceive of a devil base enough to prefer his enemies to his friends?	Can we conceive of a devil base enough to prefer his enemies to his friends?
5764_299665_000020_000000	If a good and infinitely powerful God governs this world, how can we account for cyclones, earthquakes, pestilence and famine?	If a good and infinitely powerful God governs this world, how can we account for cyclones, earthquakes, pestilence and famine?
5764_299665_000021_000000	How can we account for cancers, for microbes, for diphtheria and the thousand diseases that prey on infancy?	How can we account for cancers, for microbes, for diphtheria and the thousand diseases that prey on infancy?
5764_299665_000025_000000	Did infinite goodness fashion the wings of the eagles so that their fleeing prey could be overtaken?	Did infinite goodness fashion the wings of the eagles so that their fleeing prey could be overtaken?
5764_299665_000026_000000	Did infinite goodness create the beasts of prey with the intention that they should devour the weak and helpless?	Did infinite goodness create the beasts of prey with the intention that they should devour the weak and helpless?
5764_299665_000027_000000	Did infinite goodness create the countless worthless living things that breed within and feed upon the flesh of higher forms?	Did infinite goodness create the countless worthless living things that breed within and feed upon the flesh of higher forms?
5764_299665_000028_000000	Did infinite wisdom intentionally produce the microscopic beasts that feed upon the optic nerve?	Did infinite wisdom intentionally produce the microscopic beasts that feed upon the optic nerve?
5764_299665_000029_000000	Think of blinding a man to satisfy the appetite of a microbe!	Think of blinding a man to satisfy the appetite of a microbe!
5764_299665_000030_000001	Think of the victims!	Think of the victims!
5764_299665_000030_000002	Think of the Niagara of blood pouring over the precipice of cruelty!	Think of the Niagara of blood pouring over the precipice of cruelty!
5764_299665_000031_000000	In view of these facts, what, after all, is religion?	In view of these facts, what, after all, is religion?
5764_299665_000032_000000	It is fear.	It is fear.
