3528_168669_000000_000000	"The slab which closes the vault?"	"The slab which closes the vault?"
3528_168669_000001_000000	"Yes."	"Yes."
3528_168669_000002_000000	"It would be a good thing to have two men for it."	"It would be a good thing to have two men for it."
3528_168669_000003_000000	"Mother Ascension, who is as strong as a man, will help you."	"Mother Ascension, who is as strong as a man, will help you."
3528_168669_000004_000000	"A woman is never a man."	"A woman is never a man."
3528_168669_000005_000000	"We have only a woman here to help you.	"We have only a woman here to help you.
3528_168669_000005_000001	Each one does what he can. Because Dom Mabillon gives four hundred and seventeen epistles of Saint Bernard, while Merlonus Horstius only gives three hundred and sixty-seven, I do not despise Merlonus Horstius."	Each one does what he can. Because Dom Mabillon gives four hundred and seventeen epistles of Saint Bernard, while Merlonus Horstius only gives three hundred and sixty seven, I do not despise Merlonus Horstius."
3528_168669_000006_000000	"Neither do I."	"Neither do i"
3528_168669_000007_000000	"Merit consists in working according to one's strength.	"Merit consists in working according to one's strength.
3528_168669_000007_000001	A cloister is not a dock-yard."	A cloister is not a dock yard."
3528_168669_000008_000001	But my brother is the strong one, though!"	But my brother is the strong one, though!"
3528_168669_000009_000000	"And can you get a lever?"	"And can you get a lever?"
3528_168669_000010_000000	"That is the only sort of key that fits that sort of door."	"That is the only sort of key that fits that sort of door."
3528_168669_000011_000000	"There is a ring in the stone."	"There is a ring in the stone."
3528_168669_000014_000000	"That is good, reverend Mother.	"That is good, reverend Mother.
3528_168669_000014_000001	I will open the vault."	I will open the vault."
3528_168669_000015_000000	"And the four Mother Precentors will help you."	"And the four Mother Precentors will help you."
3528_168669_000016_000000	"And when the vault is open?"	"And when the vault is open?"
3528_168669_000017_000000	"It must be closed again."	"It must be closed again."
3528_168669_000018_000000	"Will that be all?"	"Will that be all?"
3528_168669_000019_000000	"No."	"no"
3528_168669_000020_000000	"Give me your orders, very reverend Mother."	"Give me your orders, very reverend Mother."
3528_168669_000022_000000	"I am here to do anything you wish."	"I am here to do anything you wish."
3528_168669_000023_000000	"And to hold your peace about everything!"	"And to hold your peace about everything!"
3528_168669_000024_000000	"Yes, reverend Mother."	"Yes, reverend Mother."
3528_168669_000025_000000	"When the vault is open--"	"When the vault is open-"
3528_168669_000027_000000	"But before that--"	"But before that-"
3528_168669_000028_000000	"What, reverend Mother?"	"What, reverend Mother?"
3528_168669_000029_000000	"Something must be lowered into it."	"Something must be lowered into it."
3528_168669_000030_000000	A silence ensued.	A silence ensued.
3528_168669_000032_000000	"Reverend Mother!"	"Reverend Mother!"
3528_168669_000033_000000	"You know that a mother died this morning?"	"You know that a mother died this morning?"
3528_168669_000034_000000	"No."	"no"
