4294_9934_000004_000000	Marius was gloomy.	Marius was gloomy.
4294_9934_000004_000002	He affirmed to himself that he would not.	He affirmed to himself that he would not.
4294_9934_000004_000003	He declared to himself that he would not doubt, and he began to doubt in spite of himself.	He declared to himself that he would not doubt, and he began to doubt in spite of himself.
4294_9934_000004_000004	To stand between two religions, from one of which you have not as yet emerged, and another into which you have not yet entered, is intolerable; and twilight is pleasing only to bat-like souls.	To stand between two religions, from one of which you have not as yet emerged, and another into which you have not yet entered, is intolerable; and twilight is pleasing only to bat like souls.
4294_9934_000004_000005	Marius was clear-eyed, and he required the true light.	Marius was clear eyed, and he required the true light.
4294_9934_000004_000006	The half-lights of doubt pained him.	The half lights of doubt pained him.
4294_9934_000004_000007	Whatever may have been his desire to remain where he was, he could not halt there, he was irresistibly constrained to continue, to advance, to examine, to think, to march further.	Whatever may have been his desire to remain where he was, he could not halt there, he was irresistibly constrained to continue, to advance, to examine, to think, to march further.
4294_9934_000004_000008	Whither would this lead him?	Whither would this lead him?
4294_9934_000004_000009	He feared, after having taken so many steps which had brought him nearer to his father, to now take a step which should estrange him from that father.	He feared, after having taken so many steps which had brought him nearer to his father, to now take a step which should estrange him from that father.
4294_9934_000004_000010	His discomfort was augmented by all the reflections which occurred to him.	His discomfort was augmented by all the reflections which occurred to him.
4294_9934_000004_000011	An escarpment rose around him.	An escarpment rose around him.
4294_9934_000004_000013	He ceased to go to the Cafe Musain.	He ceased to go to the Cafe Musain.
4294_9934_000005_000000	In the troubled state of his conscience, he no longer thought of certain serious sides of existence.	In the troubled state of his conscience, he no longer thought of certain serious sides of existence.
4294_9934_000005_000002	They soon elbowed him abruptly.	They soon elbowed him abruptly.
4294_9934_000007_000000	"Monsieur Courfeyrac answered for you."	"Monsieur Courfeyrac answered for you."
4294_9934_000008_000000	"Yes."	"Yes."
4294_9934_000009_000000	"But I must have my money."	"But I must have my money."
4294_9934_000010_000000	"Request Courfeyrac to come and talk with me," said Marius.	"Request Courfeyrac to come and talk with me," said Marius.
4294_9934_000011_000000	Courfeyrac having made his appearance, the host left them.	Courfeyrac having made his appearance, the host left them.
4294_9934_000012_000000	"What is to become of you?" said Courfeyrac.	"What is to become of you?" said Courfeyrac.
4294_9934_000013_000000	"I do not know in the least," replied Marius.	"I do not know in the least," replied Marius.
4294_9934_000014_000000	"What are you going to do?"	"What are you going to do?"
4294_9934_000015_000000	"I do not know."	"I do not know."
4294_9934_000016_000000	"Have you any money?"	"Have you any money?"
4294_9934_000017_000000	"Fifteen francs."	"Fifteen francs."
4294_9934_000018_000000	"Do you want me to lend you some?"	"Do you want me to lend you some?"
4294_9934_000019_000000	"Never."	"Never."
4294_9934_000020_000000	"Have you clothes?"	"Have you clothes?"
4294_9934_000021_000000	"Here is what I have."	"Here is what I have."
4294_9934_000022_000000	"Have you trinkets?"	"Have you trinkets?"
4294_9934_000023_000000	"A watch."	"A watch."
4294_9934_000024_000000	"Silver?"	"Silver?"
4294_9934_000025_000000	"Gold; here it is."	"Gold; here it is."
4294_9934_000027_000000	"That is good."	"That is good."
4294_9934_000028_000000	"You will then have only a pair of trousers, a waistcoat, a hat and a coat."	"You will then have only a pair of trousers, a waistcoat, a hat and a coat."
4294_9934_000029_000000	"And my boots."	"And my boots."
4294_9934_000030_000001	What opulence!"	What opulence!"
4294_9934_000031_000000	"That will be enough."	"That will be enough."
4294_9934_000032_000000	"I know a watchmaker who will buy your watch."	"I know a watchmaker who will buy your watch."
4294_9934_000033_000000	"That is good."	"That is good."
4294_9934_000034_000000	"No; it is not good.	"No; it is not good.
4294_9934_000034_000001	What will you do after that?"	What will you do after that?"
4294_9934_000035_000000	"Whatever is necessary.	"Whatever is necessary.
4294_9934_000035_000001	Anything honest, that is to say."	Anything honest, that is to say."
4294_9934_000036_000000	"Do you know English?"	"Do you know English?"
4294_9934_000038_000000	"Do you know German?"	"Do you know German?"
4294_9934_000040_000000	"So much the worse."	"So much the worse."
4294_9934_000041_000000	"Why?"	"Why?"
4294_9934_000042_000000	"Because one of my friends, a publisher, is getting up a sort of an encyclopaedia, for which you might have translated English or German articles.	"Because one of my friends, a publisher, is getting up a sort of an encyclopaedia, for which you might have translated English or German articles.
4294_9934_000042_000001	It is badly paid work, but one can live by it."	It is badly paid work, but one can live by it."
4294_9934_000044_000000	"And in the meanwhile?"	"And in the meanwhile?"
4294_9934_000045_000000	"In the meanwhile I will live on my clothes and my watch."	"In the meanwhile I will live on my clothes and my watch."
4294_9934_000046_000000	The clothes-dealer was sent for.	The clothes dealer was sent for.
4294_9934_000046_000001	He paid twenty francs for the cast-off garments.	He paid twenty francs for the cast off garments.
4294_9934_000046_000002	They went to the watchmaker's.	They went to the watchmaker's.
4294_9934_000046_000003	He bought the watch for forty-five francs.	He bought the watch for forty five francs.
4294_9934_000047_000000	"That is not bad," said Marius to Courfeyrac, on their return to the hotel, "with my fifteen francs, that makes eighty."	"That is not bad," said Marius to Courfeyrac, on their return to the hotel, "with my fifteen francs, that makes eighty."
4294_9934_000048_000000	"And the hotel bill?" observed Courfeyrac.	"And the hotel bill?" observed Courfeyrac.
4294_9934_000050_000000	The landlord presented his bill, which had to be paid on the spot.	The landlord presented his bill, which had to be paid on the spot.
4294_9934_000051_000000	"I have ten francs left," said Marius.	"I have ten francs left," said Marius.
4294_9934_000052_000001	That will be swallowing a tongue very fast, or a hundred sous very slowly."	That will be swallowing a tongue very fast, or a hundred sous very slowly."
4294_9934_000053_000000	In the meantime Aunt Gillenormand, a rather good-hearted person at bottom in difficulties, had finally hunted up Marius' abode.	In the meantime Aunt Gillenormand, a rather good hearted person at bottom in difficulties, had finally hunted up Marius' abode.
4294_9934_000055_000001	At that moment, he had three francs left.	At that moment, he had three francs left.
4294_9934_000056_000000	His aunt did not inform his grandfather of this refusal for fear of exasperating him.	His aunt did not inform his grandfather of this refusal for fear of exasperating him.
4294_9934_000056_000001	Besides, had he not said: "Let me never hear the name of that blood-drinker again!"	Besides, had he not said: "Let me never hear the name of that blood drinker again!"
